ID,probability
TEST_17751,0.2733970582485199
TEST_17752,0.16696694493293762
TEST_17753,0.004217943176627159
TEST_17754,0.4676564931869507
TEST_17755,0.4047287106513977
TEST_17756,0.15176671743392944
TEST_17757,0.0009195290040224791
TEST_17758,0.6185239553451538
TEST_17759,0.3745450973510742
TEST_17760,0.44899362325668335
TEST_17761,0.0007741477456875145
TEST_17762,0.29578185081481934
TEST_17763,0.2837349772453308
TEST_17764,0.016564849764108658
TEST_17765,0.25156494975090027
TEST_17766,0.1977783739566803
TEST_17767,0.1581551432609558
TEST_17768,0.21058763563632965
TEST_17769,0.3406842052936554
TEST_17770,0.2619186043739319
TEST_17771,0.34521886706352234
TEST_17772,0.29445523023605347
TEST_17773,0.17339925467967987
TEST_17774,0.2667643129825592
TEST_17775,0.13015896081924438
TEST_17776,0.21488313376903534
TEST_17777,0.1442413628101349
TEST_17778,0.2984822988510132
TEST_17779,0.1040642186999321
TEST_17780,0.37691426277160645
TEST_17781,0.5262919068336487
TEST_17782,0.4272654354572296
TEST_17783,0.26667314767837524
TEST_17784,0.30479171872138977
TEST_17785,0.0013970950385555625
TEST_17786,0.41406166553497314
TEST_17787,0.4686770737171173
TEST_17788,0.17792914807796478
TEST_17789,0.0010002583730965853
TEST_17790,0.555456817150116
TEST_17791,0.44045189023017883
TEST_17792,0.3663509786128998
TEST_17793,0.46908193826675415
TEST_17794,0.21557967364788055
TEST_17795,0.1116245836019516
TEST_17796,0.3045358657836914
TEST_17797,0.4148358702659607
TEST_17798,0.18827110528945923
TEST_17799,0.0018373961793258786
TEST_17800,0.07673870027065277
TEST_17801,0.4704352915287018
TEST_17802,0.0017210523365065455
TEST_17803,0.0008385751862078905
TEST_17804,0.17450711131095886
TEST_17805,0.306363046169281
TEST_17806,0.4721072018146515
TEST_17807,0.519052267074585
TEST_17808,0.34007906913757324
TEST_17809,0.24979351460933685
TEST_17810,0.4468422830104828
TEST_17811,0.05059806630015373
TEST_17812,0.4132383465766907
TEST_17813,0.2681584060192108
TEST_17814,0.0007192879565991461
TEST_17815,0.03959477320313454
TEST_17816,0.1557052582502365
TEST_17817,0.35563600063323975
TEST_17818,0.3131771981716156
TEST_17819,0.00129916169680655
TEST_17820,0.000968662672676146
TEST_17821,0.24665409326553345
TEST_17822,0.40396812558174133
TEST_17823,0.2696269154548645
TEST_17824,0.002232047962024808
TEST_17825,0.2544413208961487
TEST_17826,0.3048993647098541
TEST_17827,0.0012771422043442726
TEST_17828,0.0015310064190998673
TEST_17829,0.5131423473358154
TEST_17830,0.31498879194259644
TEST_17831,0.16054761409759521
TEST_17832,0.33651024103164673
TEST_17833,0.4935671091079712
TEST_17834,0.2434927076101303
TEST_17835,0.34742724895477295
TEST_17836,0.1376204937696457
TEST_17837,0.2055274397134781
TEST_17838,0.10862945020198822
TEST_17839,0.5411959290504456
TEST_17840,0.0013830132083967328
TEST_17841,0.3776245415210724
TEST_17842,0.24979831278324127
TEST_17843,0.28078433871269226
TEST_17844,0.4723513424396515
TEST_17845,0.11601182818412781
TEST_17846,0.0011669897940009832
TEST_17847,0.3415919542312622
TEST_17848,0.3208860158920288
TEST_17849,0.41994428634643555
TEST_17850,0.46078023314476013
TEST_17851,0.3825083374977112
TEST_17852,0.4957147538661957
TEST_17853,0.20281890034675598
TEST_17854,0.4637218117713928
TEST_17855,0.4930914640426636
TEST_17856,0.46399790048599243
TEST_17857,0.3751130998134613
TEST_17858,0.4965149760246277
TEST_17859,0.39265209436416626
TEST_17860,0.0002897539525292814
TEST_17861,0.2772756814956665
TEST_17862,0.001878542941994965
TEST_17863,0.0031487520318478346
TEST_17864,0.21491092443466187
TEST_17865,0.002153682056814432
TEST_17866,0.08651769161224365
TEST_17867,0.43422091007232666
TEST_17868,0.0010881961788982153
TEST_17869,0.0009920976590365171
TEST_17870,0.0577547587454319
TEST_17871,0.4316381514072418
TEST_17872,0.4826468229293823
TEST_17873,0.4406111240386963
TEST_17874,0.4138595163822174
TEST_17875,0.0010661317501217127
TEST_17876,0.28594645857810974
TEST_17877,0.5044291019439697
TEST_17878,0.31278643012046814
TEST_17879,0.4295608401298523
TEST_17880,0.2280021607875824
TEST_17881,0.40056464076042175
TEST_17882,0.5263870358467102
TEST_17883,0.2623966932296753
TEST_17884,0.0026994107756763697
TEST_17885,0.28292205929756165
TEST_17886,0.2793175280094147
TEST_17887,0.04956453666090965
TEST_17888,0.27783453464508057
TEST_17889,0.1434112936258316
TEST_17890,0.30965399742126465
TEST_17891,0.3330710530281067
TEST_17892,0.22140738368034363
TEST_17893,0.41291555762290955
TEST_17894,0.2101324498653412
TEST_17895,0.2752004861831665
TEST_17896,0.0034840055741369724
TEST_17897,0.0021632229909300804
TEST_17898,0.3095378279685974
TEST_17899,0.001447415677830577
TEST_17900,0.0007991647580638528
TEST_17901,0.40047720074653625
TEST_17902,0.4201350510120392
TEST_17903,0.28691235184669495
TEST_17904,0.27368542551994324
TEST_17905,0.4086834490299225
TEST_17906,0.3215091824531555
TEST_17907,0.11935150623321533
TEST_17908,0.21184073388576508
TEST_17909,0.32582083344459534
TEST_17910,0.23033994436264038
TEST_17911,0.40268370509147644
TEST_17912,0.14150665700435638
TEST_17913,0.24372626841068268
TEST_17914,0.11979813128709793
TEST_17915,0.45355498790740967
TEST_17916,0.34405517578125
TEST_17917,0.3459862172603607
TEST_17918,0.20639562606811523
TEST_17919,0.19033989310264587
TEST_17920,0.4085753858089447
TEST_17921,0.002664682688191533
TEST_17922,0.457112580537796
TEST_17923,0.3966822624206543
TEST_17924,0.10052576661109924
TEST_17925,0.5515117645263672
TEST_17926,0.15263402462005615
TEST_17927,0.11015494167804718
TEST_17928,0.49386611580848694
TEST_17929,0.4588855504989624
TEST_17930,0.491844117641449
TEST_17931,0.3578881025314331
TEST_17932,0.0014915585052222013
TEST_17933,0.30186575651168823
TEST_17934,0.0014061599504202604
TEST_17935,0.268560528755188
TEST_17936,0.0006991520640440285
TEST_17937,0.4598991274833679
TEST_17938,0.34537047147750854
TEST_17939,0.34263503551483154
TEST_17940,0.5259531736373901
TEST_17941,0.2206580936908722
TEST_17942,0.15374965965747833
TEST_17943,0.21869896352291107
TEST_17944,0.4146993160247803
TEST_17945,0.10450202971696854
TEST_17946,0.4487043619155884
TEST_17947,0.28340956568717957
TEST_17948,0.19365307688713074
TEST_17949,0.4682866632938385
TEST_17950,0.22512862086296082
TEST_17951,0.20848031342029572
TEST_17952,0.36125046014785767
TEST_17953,0.000487121578771621
TEST_17954,0.44343435764312744
TEST_17955,0.0019243640126660466
TEST_17956,0.3408476710319519
TEST_17957,0.0023218116257339716
TEST_17958,0.13056626915931702
TEST_17959,0.4382697343826294
TEST_17960,0.44705361127853394
TEST_17961,0.3461713492870331
TEST_17962,0.0029162983410060406
TEST_17963,0.13278715312480927
TEST_17964,0.39687591791152954
TEST_17965,0.001966046169400215
TEST_17966,0.22825127840042114
TEST_17967,0.521850049495697
TEST_17968,0.07408194988965988
TEST_17969,0.3541814088821411
TEST_17970,0.37597528100013733
TEST_17971,0.47403937578201294
TEST_17972,0.4083852171897888
TEST_17973,0.5012854337692261
TEST_17974,0.42776742577552795
TEST_17975,0.16154563426971436
TEST_17976,0.2427498698234558
TEST_17977,0.001464879373088479
TEST_17978,0.44739508628845215
TEST_17979,0.34422537684440613
TEST_17980,0.4316003918647766
TEST_17981,0.2375687062740326
TEST_17982,0.13769525289535522
TEST_17983,0.3260452449321747
TEST_17984,0.30901312828063965
TEST_17985,0.21116438508033752
TEST_17986,0.28877440094947815
TEST_17987,0.0017261371249333024
TEST_17988,0.5804429054260254
TEST_17989,0.22206903994083405
TEST_17990,0.0016402386827394366
TEST_17991,0.23023363947868347
TEST_17992,0.0016059672925621271
TEST_17993,0.11049246788024902
TEST_17994,0.14046500623226166
TEST_17995,0.34584715962409973
TEST_17996,0.4560912549495697
TEST_17997,0.534904420375824
TEST_17998,0.4041735529899597
TEST_17999,0.25335079431533813
TEST_18000,0.30261972546577454
TEST_18001,0.0025527928955852985
TEST_18002,0.3021159768104553
TEST_18003,0.2768605351448059
TEST_18004,0.21978214383125305
TEST_18005,0.33610478043556213
TEST_18006,0.32869312167167664
TEST_18007,0.216807559132576
TEST_18008,0.3833000957965851
TEST_18009,0.0017234322149306536
TEST_18010,0.3751499652862549
TEST_18011,0.40188512206077576
TEST_18012,0.1819264143705368
TEST_18013,0.334389328956604
TEST_18014,0.1442868858575821
TEST_18015,0.45176732540130615
TEST_18016,0.19356748461723328
TEST_18017,0.3301587700843811
TEST_18018,0.002608125563710928
TEST_18019,0.2305135875940323
TEST_18020,0.0015490974765270948
TEST_18021,0.451429545879364
TEST_18022,0.30233800411224365
TEST_18023,0.5407850742340088
TEST_18024,0.0840064287185669
TEST_18025,0.46877652406692505
TEST_18026,0.517670750617981
TEST_18027,0.294316828250885
TEST_18028,0.16614241898059845
TEST_18029,0.48716574907302856
TEST_18030,0.000702927412930876
TEST_18031,0.0016516312025487423
TEST_18032,0.0031437845900654793
TEST_18033,0.12264467775821686
TEST_18034,0.0011769246775656939
TEST_18035,0.10885004699230194
TEST_18036,0.11291825771331787
TEST_18037,0.44555550813674927
TEST_18038,0.09556922316551208
TEST_18039,0.001273452420718968
TEST_18040,0.14745347201824188
TEST_18041,0.13050079345703125
TEST_18042,0.2795492708683014
TEST_18043,0.36358433961868286
TEST_18044,0.22104835510253906
TEST_18045,0.13678205013275146
TEST_18046,0.2983846366405487
TEST_18047,0.0015790903707966208
TEST_18048,0.5304312109947205
TEST_18049,0.1549806147813797
TEST_18050,0.31702736020088196
TEST_18051,0.1732197403907776
TEST_18052,0.267021507024765
TEST_18053,0.23021367192268372
TEST_18054,0.38351336121559143
TEST_18055,0.3487461507320404
TEST_18056,0.22142376005649567
TEST_18057,0.3286311626434326
TEST_18058,0.5207854509353638
TEST_18059,0.11305940896272659
TEST_18060,0.21596303582191467
TEST_18061,0.4001513123512268
TEST_18062,0.10894302278757095
TEST_18063,0.0006346955779008567
TEST_18064,0.3707086145877838
TEST_18065,0.48747754096984863
TEST_18066,0.21172842383384705
TEST_18067,0.23779964447021484
TEST_18068,0.23157279193401337
TEST_18069,0.17736057937145233
TEST_18070,0.3570433557033539
TEST_18071,0.2771548628807068
TEST_18072,0.0014602618757635355
TEST_18073,0.5526320338249207
TEST_18074,0.0013804484624415636
TEST_18075,0.4166471064090729
TEST_18076,0.5116641521453857
TEST_18077,0.09772755950689316
TEST_18078,0.3055919408798218
TEST_18079,0.32047978043556213
TEST_18080,0.17731399834156036
TEST_18081,0.0015446904581040144
TEST_18082,0.1374979466199875
TEST_18083,0.38816219568252563
TEST_18084,0.23254884779453278
TEST_18085,0.4033748507499695
TEST_18086,0.2803098261356354
TEST_18087,0.4118967354297638
TEST_18088,0.4454842805862427
TEST_18089,0.27815404534339905
TEST_18090,0.18577387928962708
TEST_18091,0.2019396275281906
TEST_18092,0.35989275574684143
TEST_18093,0.22064423561096191
TEST_18094,0.27038276195526123
TEST_18095,0.21670997142791748
TEST_18096,0.2404903918504715
TEST_18097,0.02311483584344387
TEST_18098,0.10759124159812927
TEST_18099,0.47779080271720886
TEST_18100,0.3895072638988495
TEST_18101,0.12825597822666168
TEST_18102,0.1548680067062378
TEST_18103,0.3714105784893036
TEST_18104,0.4003903865814209
TEST_18105,0.1410544514656067
TEST_18106,0.0013928711414337158
TEST_18107,0.24181438982486725
TEST_18108,0.11975381523370743
TEST_18109,0.3098019063472748
TEST_18110,0.26523107290267944
TEST_18111,0.054066251963377
TEST_18112,0.2156396061182022
TEST_18113,0.4265992343425751
TEST_18114,0.44322746992111206
TEST_18115,0.34847530722618103
TEST_18116,0.3038647174835205
TEST_18117,0.3638876676559448
TEST_18118,0.34759870171546936
TEST_18119,0.2714955806732178
TEST_18120,0.31965190172195435
TEST_18121,0.0012951799435541034
TEST_18122,0.19424200057983398
TEST_18123,0.33309486508369446
TEST_18124,0.4123213291168213
TEST_18125,0.4151313900947571
TEST_18126,0.002512019593268633
TEST_18127,0.33921656012535095
TEST_18128,0.0014180759899318218
TEST_18129,0.20393817126750946
TEST_18130,0.26376205682754517
TEST_18131,0.0005790625582449138
TEST_18132,0.6058606505393982
TEST_18133,0.29273486137390137
TEST_18134,0.45572495460510254
TEST_18135,0.3853342831134796
TEST_18136,0.1854293942451477
TEST_18137,0.19112876057624817
TEST_18138,0.35126546025276184
TEST_18139,0.0011445439886301756
TEST_18140,0.40861809253692627
TEST_18141,0.40000081062316895
TEST_18142,0.24505215883255005
TEST_18143,0.002495531691238284
TEST_18144,0.1554991453886032
TEST_18145,0.544614315032959
TEST_18146,0.18462525308132172
TEST_18147,0.1744200885295868
TEST_18148,0.44414252042770386
TEST_18149,0.0006443797028623521
TEST_18150,0.0011878774967044592
TEST_18151,0.39336833357810974
TEST_18152,0.368435800075531
TEST_18153,0.3164566457271576
TEST_18154,0.3658089339733124
TEST_18155,0.0011987515026703477
TEST_18156,0.12634983658790588
TEST_18157,0.28536921739578247
TEST_18158,0.26755863428115845
TEST_18159,0.46412384510040283
TEST_18160,0.037596337497234344
TEST_18161,0.0015683106612414122
TEST_18162,0.0007495848694816232
TEST_18163,0.10765402019023895
TEST_18164,0.19638550281524658
TEST_18165,0.2540309727191925
TEST_18166,0.3818562626838684
TEST_18167,0.0015452895313501358
TEST_18168,0.24006998538970947
TEST_18169,0.30811744928359985
TEST_18170,0.16330471634864807
TEST_18171,0.0027823946438729763
TEST_18172,0.4370792806148529
TEST_18173,0.0018039358546957374
TEST_18174,0.3114478588104248
TEST_18175,0.4893853962421417
TEST_18176,0.2686188220977783
TEST_18177,0.004163649398833513
TEST_18178,0.0010595566127449274
TEST_18179,0.23695233464241028
TEST_18180,0.001621560426428914
TEST_18181,0.3273404538631439
TEST_18182,0.28282439708709717
TEST_18183,0.39934125542640686
TEST_18184,0.4386293292045593
TEST_18185,0.13514499366283417
TEST_18186,0.3312618136405945
TEST_18187,0.25646358728408813
TEST_18188,0.28714999556541443
TEST_18189,0.35230594873428345
TEST_18190,0.21033155918121338
TEST_18191,0.28926196694374084
TEST_18192,0.3537117838859558
TEST_18193,0.1656181514263153
TEST_18194,0.14140276610851288
TEST_18195,0.0007065326208248734
TEST_18196,0.30727359652519226
TEST_18197,0.1307409703731537
TEST_18198,0.35085317492485046
TEST_18199,0.3164427578449249
TEST_18200,0.23635417222976685
TEST_18201,0.35930097103118896
TEST_18202,0.0011153049999848008
TEST_18203,0.045918338000774384
TEST_18204,0.18372975289821625
TEST_18205,0.3632122278213501
TEST_18206,0.4522000253200531
TEST_18207,0.21288643777370453
TEST_18208,0.26086288690567017
TEST_18209,0.13242685794830322
TEST_18210,0.4505853056907654
TEST_18211,0.0685204491019249
TEST_18212,0.0008719385950826108
TEST_18213,0.25814637541770935
TEST_18214,0.2553640902042389
TEST_18215,0.2046075463294983
TEST_18216,0.2927355170249939
TEST_18217,0.3077640235424042
TEST_18218,0.29223915934562683
TEST_18219,0.3764256238937378
TEST_18220,0.3592749536037445
TEST_18221,0.12265069782733917
TEST_18222,0.6198481321334839
TEST_18223,0.3993431031703949
TEST_18224,0.4467533230781555
TEST_18225,0.31472617387771606
TEST_18226,0.37638312578201294
TEST_18227,0.2738875150680542
TEST_18228,0.120460644364357
TEST_18229,0.0007829401874914765
TEST_18230,0.22441533207893372
TEST_18231,0.47345542907714844
TEST_18232,0.14873597025871277
TEST_18233,0.001502324710600078
TEST_18234,0.0731213241815567
TEST_18235,0.3697141706943512
TEST_18236,0.001611304352991283
TEST_18237,0.19909970462322235
TEST_18238,0.12746988236904144
TEST_18239,0.00145529059227556
TEST_18240,0.3590172231197357
TEST_18241,0.34596437215805054
TEST_18242,0.2255406379699707
TEST_18243,0.04871664196252823
TEST_18244,0.06668879836797714
TEST_18245,0.22158892452716827
TEST_18246,0.22586965560913086
TEST_18247,0.4303053021430969
TEST_18248,0.1276014894247055
TEST_18249,0.1858167052268982
TEST_18250,0.400895893573761
TEST_18251,0.10289810597896576
TEST_18252,0.1651567816734314
TEST_18253,0.21157890558242798
TEST_18254,0.4514462947845459
TEST_18255,0.5467842817306519
TEST_18256,0.1326809972524643
TEST_18257,0.3698000907897949
TEST_18258,0.2002243548631668
TEST_18259,0.21707771718502045
TEST_18260,0.3673751652240753
TEST_18261,0.16057202219963074
TEST_18262,0.4316336512565613
TEST_18263,0.6041999459266663
TEST_18264,0.34737512469291687
TEST_18265,0.21545501053333282
TEST_18266,0.46390724182128906
TEST_18267,0.38323694467544556
TEST_18268,0.0509241484105587
TEST_18269,0.4179525673389435
TEST_18270,0.473084032535553
TEST_18271,0.09389303624629974
TEST_18272,0.0009846811881288886
TEST_18273,0.1803552508354187
TEST_18274,0.3152237832546234
TEST_18275,0.35934144258499146
TEST_18276,0.43423697352409363
TEST_18277,0.22240903973579407
TEST_18278,0.30969515442848206
TEST_18279,0.21602672338485718
TEST_18280,0.33181774616241455
TEST_18281,0.2872571349143982
TEST_18282,0.2872549295425415
TEST_18283,0.16597221791744232
TEST_18284,0.4277685880661011
TEST_18285,0.25539007782936096
TEST_18286,0.5340700149536133
TEST_18287,0.361524760723114
TEST_18288,0.39478957653045654
TEST_18289,0.4904264509677887
TEST_18290,0.21505671739578247
TEST_18291,0.0009432522347196937
TEST_18292,0.3557164967060089
TEST_18293,0.4178900420665741
TEST_18294,0.316516250371933
TEST_18295,0.31411677598953247
TEST_18296,0.000674171547871083
TEST_18297,0.45851537585258484
TEST_18298,0.0010723338928073645
TEST_18299,0.1817571371793747
TEST_18300,0.41046079993247986
TEST_18301,0.001132922014221549
TEST_18302,0.5216520428657532
TEST_18303,0.5293595194816589
TEST_18304,0.003062611911445856
TEST_18305,0.1822270154953003
TEST_18306,0.22453942894935608
TEST_18307,0.0020740805193781853
TEST_18308,0.10919100046157837
TEST_18309,0.2701041102409363
TEST_18310,0.2450161874294281
TEST_18311,0.49712496995925903
TEST_18312,0.43734562397003174
TEST_18313,0.46475911140441895
TEST_18314,0.16643394529819489
TEST_18315,0.2821868658065796
TEST_18316,0.48558545112609863
TEST_18317,0.34891343116760254
TEST_18318,0.19906467199325562
TEST_18319,0.36730384826660156
TEST_18320,0.5201703310012817
TEST_18321,0.1191319078207016
TEST_18322,0.21084845066070557
TEST_18323,0.3084324300289154
TEST_18324,0.4062146842479706
TEST_18325,0.0022191370371729136
TEST_18326,0.0014285158831626177
TEST_18327,0.23253552615642548
TEST_18328,0.5274097919464111
TEST_18329,0.0009387562749907374
TEST_18330,0.0016800598241388798
TEST_18331,0.4267389178276062
TEST_18332,0.12160832434892654
TEST_18333,0.19513781368732452
TEST_18334,0.3089931905269623
TEST_18335,0.0022360910661518574
TEST_18336,0.364635705947876
TEST_18337,0.310804545879364
TEST_18338,0.0013676537200808525
TEST_18339,0.3049636483192444
TEST_18340,0.0018908290658146143
TEST_18341,0.18001693487167358
TEST_18342,0.36099666357040405
TEST_18343,0.4176073670387268
TEST_18344,0.14751529693603516
TEST_18345,0.09221132099628448
TEST_18346,0.2522169351577759
TEST_18347,0.1757696121931076
TEST_18348,0.5172340869903564
TEST_18349,0.23648224771022797
TEST_18350,0.0009655151516199112
TEST_18351,0.38422128558158875
TEST_18352,0.18971571326255798
TEST_18353,0.12308378517627716
TEST_18354,0.36403656005859375
TEST_18355,0.45088455080986023
TEST_18356,0.0009663078817538917
TEST_18357,0.0924573466181755
TEST_18358,0.20967024564743042
TEST_18359,0.0015589919639751315
TEST_18360,0.20253759622573853
TEST_18361,0.48201730847358704
TEST_18362,0.33044934272766113
TEST_18363,0.1073678657412529
TEST_18364,0.39253419637680054
TEST_18365,0.4532417953014374
TEST_18366,0.002533463528379798
TEST_18367,0.31583622097969055
TEST_18368,0.46747827529907227
TEST_18369,0.23054605722427368
TEST_18370,0.24724966287612915
TEST_18371,0.2050737887620926
TEST_18372,0.4067866802215576
TEST_18373,0.2263849675655365
TEST_18374,0.0018355799838900566
TEST_18375,0.45104435086250305
TEST_18376,0.4203874468803406
TEST_18377,0.43126270174980164
TEST_18378,0.45719772577285767
TEST_18379,0.4218144416809082
TEST_18380,0.05408497899770737
TEST_18381,0.3194190263748169
TEST_18382,0.06195103004574776
TEST_18383,0.483208566904068
TEST_18384,0.2943771779537201
TEST_18385,0.04256086051464081
TEST_18386,0.5333415269851685
TEST_18387,0.17286989092826843
TEST_18388,0.000549175834748894
TEST_18389,0.13314315676689148
TEST_18390,0.2177378535270691
TEST_18391,0.1670403778553009
TEST_18392,0.3997384309768677
TEST_18393,0.4258858561515808
TEST_18394,0.0015739335212856531
TEST_18395,0.3471960425376892
TEST_18396,0.01232298742979765
TEST_18397,0.025284290313720703
TEST_18398,0.002177691552788019
TEST_18399,0.0024952951353043318
TEST_18400,0.22144991159439087
TEST_18401,0.19913434982299805
TEST_18402,0.5155487060546875
TEST_18403,0.20848040282726288
TEST_18404,0.14894583821296692
TEST_18405,0.04597604274749756
TEST_18406,0.1380085051059723
TEST_18407,0.5530325770378113
TEST_18408,0.35475486516952515
TEST_18409,0.0013960637152194977
TEST_18410,0.3792785406112671
TEST_18411,0.5512090921401978
TEST_18412,0.24950450658798218
TEST_18413,0.31712818145751953
TEST_18414,0.23098228871822357
TEST_18415,0.0006652186857536435
TEST_18416,0.26265749335289
TEST_18417,0.17062047123908997
TEST_18418,0.050071801990270615
TEST_18419,0.02218150533735752
TEST_18420,0.0011424499098211527
TEST_18421,0.0021798366215080023
TEST_18422,0.2649277448654175
TEST_18423,0.3476323187351227
TEST_18424,0.3898855745792389
TEST_18425,0.000992153538390994
TEST_18426,0.5219702124595642
TEST_18427,0.34077075123786926
TEST_18428,0.19672122597694397
TEST_18429,0.4430849850177765
TEST_18430,0.19153252243995667
TEST_18431,0.36015957593917847
TEST_18432,0.24369534850120544
TEST_18433,0.45212656259536743
TEST_18434,0.3959495723247528
TEST_18435,0.4451766908168793
TEST_18436,0.060595326125621796
TEST_18437,0.07192009687423706
TEST_18438,0.2553396224975586
TEST_18439,0.21575850248336792
TEST_18440,0.294487863779068
TEST_18441,0.35065191984176636
TEST_18442,0.5086207389831543
TEST_18443,0.46156397461891174
TEST_18444,0.38846108317375183
TEST_18445,0.36742186546325684
TEST_18446,0.09438604861497879
TEST_18447,0.3324251174926758
TEST_18448,0.17626479268074036
TEST_18449,0.3467545509338379
TEST_18450,0.0008152294903993607
TEST_18451,0.002333135111257434
TEST_18452,0.24528799951076508
TEST_18453,0.45719367265701294
TEST_18454,0.3256552517414093
TEST_18455,0.29767459630966187
TEST_18456,0.2598028779029846
TEST_18457,0.32651448249816895
TEST_18458,0.0007471654680557549
TEST_18459,0.3882581889629364
TEST_18460,0.2721964418888092
TEST_18461,0.18051013350486755
TEST_18462,0.4942055642604828
TEST_18463,0.255147248506546
TEST_18464,0.000490544131025672
TEST_18465,0.001215411233715713
TEST_18466,0.29793569445610046
TEST_18467,0.23995226621627808
TEST_18468,0.5159986615180969
TEST_18469,0.29476672410964966
TEST_18470,0.3371298611164093
TEST_18471,0.10167918354272842
TEST_18472,0.2687694728374481
TEST_18473,0.285124808549881
TEST_18474,0.3187550902366638
TEST_18475,0.3201541304588318
TEST_18476,0.24019218981266022
TEST_18477,0.45322364568710327
TEST_18478,0.2152279168367386
TEST_18479,0.15050365030765533
TEST_18480,0.001332770916633308
TEST_18481,0.27817466855049133
TEST_18482,0.2447931468486786
TEST_18483,0.0005783040542155504
TEST_18484,0.07727662473917007
TEST_18485,0.29419994354248047
TEST_18486,0.2959837019443512
TEST_18487,0.34614092111587524
TEST_18488,0.28243985772132874
TEST_18489,0.5213831663131714
TEST_18490,0.31660574674606323
TEST_18491,0.25454941391944885
TEST_18492,0.47013992071151733
TEST_18493,0.1396733522415161
TEST_18494,0.08623116463422775
TEST_18495,0.1698186993598938
TEST_18496,0.3205626308917999
TEST_18497,0.35379594564437866
TEST_18498,0.451938271522522
TEST_18499,0.001052740728482604
TEST_18500,0.41091349720954895
TEST_18501,0.3638043999671936
TEST_18502,0.0019687095191329718
TEST_18503,0.0016968394629657269
TEST_18504,0.19659176468849182
TEST_18505,0.31228673458099365
TEST_18506,0.11120196431875229
TEST_18507,0.3334580063819885
TEST_18508,0.12341566383838654
TEST_18509,0.2638363540172577
TEST_18510,0.4241200089454651
TEST_18511,0.09134091436862946
TEST_18512,0.4285346567630768
TEST_18513,0.25469058752059937
TEST_18514,0.5355211496353149
TEST_18515,0.19723175466060638
TEST_18516,0.5328718423843384
TEST_18517,0.2602907717227936
TEST_18518,0.1793312430381775
TEST_18519,0.3260664641857147
TEST_18520,0.2593345642089844
TEST_18521,0.10206545889377594
TEST_18522,0.12689805030822754
TEST_18523,0.2768710255622864
TEST_18524,0.3696751594543457
TEST_18525,0.12207281589508057
TEST_18526,0.49427443742752075
TEST_18527,0.3756881356239319
TEST_18528,0.285221666097641
TEST_18529,0.0025670682080090046
TEST_18530,0.30718791484832764
TEST_18531,0.2036161869764328
TEST_18532,0.35842975974082947
TEST_18533,0.45073413848876953
TEST_18534,0.31441202759742737
TEST_18535,0.2681601047515869
TEST_18536,0.24563196301460266
TEST_18537,0.4951316714286804
TEST_18538,0.3790508508682251
TEST_18539,0.22668230533599854
TEST_18540,0.5065276026725769
TEST_18541,0.5463718771934509
TEST_18542,0.3900745213031769
TEST_18543,0.0013485915260389447
TEST_18544,0.3265676200389862
TEST_18545,0.532212495803833
TEST_18546,0.1778944581747055
TEST_18547,0.03135478124022484
TEST_18548,0.4723950922489166
TEST_18549,0.09964070469141006
TEST_18550,0.4669356644153595
TEST_18551,0.0021319605875760317
TEST_18552,0.11901316791772842
TEST_18553,0.001547768828459084
TEST_18554,0.17396758496761322
TEST_18555,0.3759026825428009
TEST_18556,0.3457898199558258
TEST_18557,0.30308613181114197
TEST_18558,0.3564281165599823
TEST_18559,0.4017246961593628
TEST_18560,0.2705293893814087
TEST_18561,0.47891202569007874
TEST_18562,0.3148646354675293
TEST_18563,0.29338616132736206
TEST_18564,0.37475472688674927
TEST_18565,0.2280462384223938
TEST_18566,0.18079903721809387
TEST_18567,0.5133689045906067
TEST_18568,0.3228616416454315
TEST_18569,0.1880071759223938
TEST_18570,0.34412461519241333
TEST_18571,0.24883662164211273
TEST_18572,0.34015339612960815
TEST_18573,0.46009328961372375
TEST_18574,0.25481367111206055
TEST_18575,0.5530881881713867
TEST_18576,0.0023495941422879696
TEST_18577,0.24601386487483978
TEST_18578,0.19829484820365906
TEST_18579,0.34554654359817505
TEST_18580,0.0006505772471427917
TEST_18581,0.18484094738960266
TEST_18582,0.16318866610527039
TEST_18583,0.413697212934494
TEST_18584,0.4547211825847626
TEST_18585,0.27452486753463745
TEST_18586,0.4701977074146271
TEST_18587,0.2808536887168884
TEST_18588,0.361845463514328
TEST_18589,0.3932787775993347
TEST_18590,0.44699394702911377
TEST_18591,0.4906538724899292
TEST_18592,0.2903686761856079
TEST_18593,0.34279903769493103
TEST_18594,0.31169620156288147
TEST_18595,0.25136488676071167
TEST_18596,0.40356147289276123
TEST_18597,0.002853928366675973
TEST_18598,0.08036087453365326
TEST_18599,0.45529904961586
TEST_18600,0.0030666759703308344
TEST_18601,0.005347903352230787
TEST_18602,0.2665689289569855
TEST_18603,0.2943691611289978
TEST_18604,0.262736976146698
TEST_18605,0.0008354248711839318
TEST_18606,0.34231603145599365
TEST_18607,0.28167471289634705
TEST_18608,0.20525822043418884
TEST_18609,0.4052032232284546
TEST_18610,0.1817883849143982
TEST_18611,0.2515052258968353
TEST_18612,0.26802822947502136
TEST_18613,0.5526024699211121
TEST_18614,0.13226713240146637
TEST_18615,0.11283352971076965
TEST_18616,0.0017148233018815517
TEST_18617,0.274314820766449
TEST_18618,0.36757391691207886
TEST_18619,0.5259016156196594
TEST_18620,0.12786537408828735
TEST_18621,0.033635180443525314
